,model_key,Date,Order_Demand
6713,Product_1294-Whse_J-Category_019,2015-06-11 00:00:00.000000,41500.0
6714,Product_1294-Whse_J-Category_019,2015-06-12 00:00:00.000000,53000.0
6715,Product_1294-Whse_J-Category_019,2015-06-13 00:00:00.000000,61840.0
6716,Product_1294-Whse_J-Category_019,2015-06-14 00:00:00.000000,61840.0
6717,Product_1294-Whse_J-Category_019,2015-06-15 00:00:00.000000,2000.0
6718,Product_1294-Whse_J-Category_019,2015-06-16 00:00:00.000000,17700.0
6719,Product_1294-Whse_J-Category_019,2015-06-17 00:00:00.000000,48900.0
6720,Product_1294-Whse_J-Category_019,2015-06-18 00:00:00.000000,132200.0
6721,Product_1294-Whse_J-Category_019,2015-06-19 00:00:00.000000,6600.0
6722,Product_1294-Whse_J-Category_019,2015-06-20 00:00:00.000000,41480.0
6723,Product_1294-Whse_J-Category_019,2015-06-21 00:00:00.000000,41480.0
6724,Product_1294-Whse_J-Category_019,2015-06-22 00:00:00.000000,132200.0
6725,Product_1294-Whse_J-Category_019,2015-06-23 00:00:00.000000,56000.0
6726,Product_1294-Whse_J-Category_019,2015-06-24 00:00:00.000000,119500.0
6727,Product_1294-Whse_J-Category_019,2015-06-25 00:00:00.000000,65400.0
6728,Product_1294-Whse_J-Category_019,2015-06-26 00:00:00.000000,43000.0
6729,Product_1294-Whse_J-Category_019,2015-06-27 00:00:00.000000,83220.0
6730,Product_1294-Whse_J-Category_019,2015-06-28 00:00:00.000000,83220.0
6731,Product_1294-Whse_J-Category_019,2015-06-29 00:00:00.000000,34900.0
6732,Product_1294-Whse_J-Category_019,2015-06-30 00:00:00.000000,11900.0
6733,Product_1294-Whse_J-Category_019,2015-07-01 00:00:00.000000,101800.0
6734,Product_1294-Whse_J-Category_019,2015-07-02 00:00:00.000000,97100.0
6735,Product_1294-Whse_J-Category_019,2015-07-03 00:00:00.000000,40000.0
6736,Product_1294-Whse_J-Category_019,2015-07-04 00:00:00.000000,57140.0
6737,Product_1294-Whse_J-Category_019,2015-07-05 00:00:00.000000,57140.0
6738,Product_1294-Whse_J-Category_019,2015-07-06 00:00:00.000000,103000.0
6739,Product_1294-Whse_J-Category_019,2015-07-07 00:00:00.000000,102300.0
6740,Product_1294-Whse_J-Category_019,2015-07-08 00:00:00.000000,6500.0
6741,Product_1294-Whse_J-Category_019,2015-07-09 00:00:00.000000,21700.0
6742,Product_1294-Whse_J-Category_019,2015-07-10 00:00:00.000000,11600.0
6743,Product_1294-Whse_J-Category_019,2015-07-11 00:00:00.000000,49020.0
6744,Product_1294-Whse_J-Category_019,2015-07-12 00:00:00.000000,49020.0
6745,Product_1294-Whse_J-Category_019,2015-07-13 00:00:00.000000,72500.0
6746,Product_1294-Whse_J-Category_019,2015-07-14 00:00:00.000000,132200.0
6747,Product_1294-Whse_J-Category_019,2015-07-15 00:00:00.000000,108000.0
6748,Product_1294-Whse_J-Category_019,2015-07-16 00:00:00.000000,132200.0
6749,Product_1294-Whse_J-Category_019,2015-07-17 00:00:00.000000,132200.0
6750,Product_1294-Whse_J-Category_019,2015-07-18 00:00:00.000000,115420.0
6751,Product_1294-Whse_J-Category_019,2015-07-19 00:00:00.000000,115420.0
6752,Product_1294-Whse_J-Category_019,2015-07-20 00:00:00.000000,126150.0
6753,Product_1294-Whse_J-Category_019,2015-07-21 00:00:00.000000,2200.0
6754,Product_1294-Whse_J-Category_019,2015-07-22 00:00:00.000000,61000.0
6755,Product_1294-Whse_J-Category_019,2015-07-23 00:00:00.000000,132200.0
6756,Product_1294-Whse_J-Category_019,2015-07-24 00:00:00.000000,132200.0
6757,Product_1294-Whse_J-Category_019,2015-07-25 00:00:00.000000,81900.0
6758,Product_1294-Whse_J-Category_019,2015-07-26 00:00:00.000000,81900.0
6759,Product_1294-Whse_J-Category_019,2015-07-27 00:00:00.000000,75500.0
6760,Product_1294-Whse_J-Category_019,2015-07-28 00:00:00.000000,132200.0
6761,Product_1294-Whse_J-Category_019,2015-07-29 00:00:00.000000,113400.0
6762,Product_1294-Whse_J-Category_019,2015-07-30 00:00:00.000000,57400.0
6763,Product_1294-Whse_J-Category_019,2015-07-31 00:00:00.000000,132200.0
6764,Product_1294-Whse_J-Category_019,2015-08-01 00:00:00.000000,102140.0
6765,Product_1294-Whse_J-Category_019,2015-08-02 00:00:00.000000,102140.0
6766,Product_1294-Whse_J-Category_019,2015-08-03 00:00:00.000000,80100.0
6767,Product_1294-Whse_J-Category_019,2015-08-04 00:00:00.000000,101100.0
6768,Product_1294-Whse_J-Category_019,2015-08-05 00:00:00.000000,86600.0
6769,Product_1294-Whse_J-Category_019,2015-08-06 00:00:00.000000,10000.0
6770,Product_1294-Whse_J-Category_019,2015-08-07 00:00:00.000000,120000.0
6771,Product_1294-Whse_J-Category_019,2015-08-08 00:00:00.000000,79560.0
6772,Product_1294-Whse_J-Category_019,2015-08-09 00:00:00.000000,79560.0
6773,Product_1294-Whse_J-Category_019,2015-08-10 00:00:00.000000,39200.0
6774,Product_1294-Whse_J-Category_019,2015-08-11 00:00:00.000000,33000.0
6775,Product_1294-Whse_J-Category_019,2015-08-12 00:00:00.000000,10000.0
6776,Product_1294-Whse_J-Category_019,2015-08-13 00:00:00.000000,50550.0
6777,Product_1294-Whse_J-Category_019,2015-08-14 00:00:00.000000,900.0
6778,Product_1294-Whse_J-Category_019,2015-08-15 00:00:00.000000,20775.0
6779,Product_1294-Whse_J-Category_019,2015-08-16 00:00:00.000000,20775.0
6780,Product_1294-Whse_J-Category_019,2015-08-17 00:00:00.000000,64800.0
6781,Product_1294-Whse_J-Category_019,2015-08-18 00:00:00.000000,132200.0
6782,Product_1294-Whse_J-Category_019,2015-08-19 00:00:00.000000,70500.0
6783,Product_1294-Whse_J-Category_019,2015-08-20 00:00:00.000000,100.0
6784,Product_1294-Whse_J-Category_019,2015-08-21 00:00:00.000000,10500.0
6785,Product_1294-Whse_J-Category_019,2015-08-22 00:00:00.000000,55620.0
6786,Product_1294-Whse_J-Category_019,2015-08-23 00:00:00.000000,55620.0
6787,Product_1294-Whse_J-Category_019,2015-08-24 00:00:00.000000,36100.0
6788,Product_1294-Whse_J-Category_019,2015-08-25 00:00:00.000000,67100.0
6789,Product_1294-Whse_J-Category_019,2015-08-26 00:00:00.000000,70000.0
6790,Product_1294-Whse_J-Category_019,2015-08-27 00:00:00.000000,41200.0
6791,Product_1294-Whse_J-Category_019,2015-08-28 00:00:00.000000,43000.0
6792,Product_1294-Whse_J-Category_019,2015-08-29 00:00:00.000000,51480.0
6793,Product_1294-Whse_J-Category_019,2015-08-30 00:00:00.000000,51480.0
6794,Product_1294-Whse_J-Category_019,2015-08-31 00:00:00.000000,25000.0
6795,Product_1294-Whse_J-Category_019,2015-09-01 00:00:00.000000,59100.0
6796,Product_1294-Whse_J-Category_019,2015-09-02 00:00:00.000000,43700.0
6797,Product_1294-Whse_J-Category_019,2015-09-03 00:00:00.000000,78300.0
6798,Product_1294-Whse_J-Category_019,2015-09-04 00:00:00.000000,35500.0
6799,Product_1294-Whse_J-Category_019,2015-09-05 00:00:00.000000,48320.0
6800,Product_1294-Whse_J-Category_019,2015-09-06 00:00:00.000000,48320.0
6801,Product_1294-Whse_J-Category_019,2015-09-07 00:00:00.000000,132200.0
6802,Product_1294-Whse_J-Category_019,2015-09-08 00:00:00.000000,43000.0
6803,Product_1294-Whse_J-Category_019,2015-09-09 00:00:00.000000,70000.0
6804,Product_1294-Whse_J-Category_019,2015-09-10 00:00:00.000000,42700.0
6805,Product_1294-Whse_J-Category_019,2015-09-11 00:00:00.000000,74800.0
6806,Product_1294-Whse_J-Category_019,2015-09-12 00:00:00.000000,72540.0
6807,Product_1294-Whse_J-Category_019,2015-09-13 00:00:00.000000,72540.0
6808,Product_1294-Whse_J-Category_019,2015-09-14 00:00:00.000000,60300.0
6809,Product_1294-Whse_J-Category_019,2015-09-15 00:00:00.000000,95800.0
6810,Product_1294-Whse_J-Category_019,2015-09-16 00:00:00.000000,26400.0
6811,Product_1294-Whse_J-Category_019,2015-09-17 00:00:00.000000,70700.0
6812,Product_1294-Whse_J-Category_019,2015-09-18 00:00:00.000000,12200.0
6813,Product_1294-Whse_J-Category_019,2015-09-19 00:00:00.000000,53080.0
6814,Product_1294-Whse_J-Category_019,2015-09-20 00:00:00.000000,53080.0
6815,Product_1294-Whse_J-Category_019,2015-09-21 00:00:00.000000,51275.0
6816,Product_1294-Whse_J-Category_019,2015-09-22 00:00:00.000000,36433.333333333336
6817,Product_1294-Whse_J-Category_019,2015-09-23 00:00:00.000000,41450.0
6818,Product_1294-Whse_J-Category_019,2015-09-24 00:00:00.000000,63100.0
6819,Product_1294-Whse_J-Category_019,2015-09-25 00:00:00.000000,100.0
6820,Product_1294-Whse_J-Category_019,2015-09-26 00:00:00.000000,31600.0
6821,Product_1294-Whse_J-Category_019,2015-09-27 00:00:00.000000,31600.0
6822,Product_1294-Whse_J-Category_019,2015-09-28 00:00:00.000000,57700.0
6823,Product_1294-Whse_J-Category_019,2015-09-29 00:00:00.000000,90000.0
6824,Product_1294-Whse_J-Category_019,2015-09-30 00:00:00.000000,92700.0
6825,Product_1294-Whse_J-Category_019,2015-10-01 00:00:00.000000,80500.0
6826,Product_1294-Whse_J-Category_019,2015-10-02 00:00:00.000000,44200.0
6827,Product_1294-Whse_J-Category_019,2015-10-03 00:00:00.000000,73020.0
6828,Product_1294-Whse_J-Category_019,2015-10-04 00:00:00.000000,73020.0
6829,Product_1294-Whse_J-Category_019,2015-10-05 00:00:00.000000,41000.0
6830,Product_1294-Whse_J-Category_019,2015-10-06 00:00:00.000000,64000.0
6831,Product_1294-Whse_J-Category_019,2015-10-07 00:00:00.000000,117500.0
6832,Product_1294-Whse_J-Category_019,2015-10-08 00:00:00.000000,24200.0
6833,Product_1294-Whse_J-Category_019,2015-10-09 00:00:00.000000,65000.0
6834,Product_1294-Whse_J-Category_019,2015-10-10 00:00:00.000000,62340.0
6835,Product_1294-Whse_J-Category_019,2015-10-11 00:00:00.000000,62340.0
6836,Product_1294-Whse_J-Category_019,2015-10-12 00:00:00.000000,67675.0
6837,Product_1294-Whse_J-Category_019,2015-10-13 00:00:00.000000,62500.0
6838,Product_1294-Whse_J-Category_019,2015-10-14 00:00:00.000000,40100.0
6839,Product_1294-Whse_J-Category_019,2015-10-15 00:00:00.000000,50200.0
6840,Product_1294-Whse_J-Category_019,2015-10-16 00:00:00.000000,63100.0
6841,Product_1294-Whse_J-Category_019,2015-10-17 00:00:00.000000,53975.0
6842,Product_1294-Whse_J-Category_019,2015-10-18 00:00:00.000000,53975.0
6843,Product_1294-Whse_J-Category_019,2015-10-19 00:00:00.000000,21000.0
6844,Product_1294-Whse_J-Category_019,2015-10-20 00:00:00.000000,103000.0
6845,Product_1294-Whse_J-Category_019,2015-10-21 00:00:00.000000,120500.0
6846,Product_1294-Whse_J-Category_019,2015-10-22 00:00:00.000000,2000.0
6847,Product_1294-Whse_J-Category_019,2015-10-23 00:00:00.000000,60500.0
6848,Product_1294-Whse_J-Category_019,2015-10-24 00:00:00.000000,61400.0
6849,Product_1294-Whse_J-Category_019,2015-10-25 00:00:00.000000,61400.0
6850,Product_1294-Whse_J-Category_019,2015-10-26 00:00:00.000000,32200.0
6851,Product_1294-Whse_J-Category_019,2015-10-27 00:00:00.000000,13400.0
6852,Product_1294-Whse_J-Category_019,2015-10-28 00:00:00.000000,61200.0
6853,Product_1294-Whse_J-Category_019,2015-10-29 00:00:00.000000,10000.0
6854,Product_1294-Whse_J-Category_019,2015-10-30 00:00:00.000000,62700.0
6855,Product_1294-Whse_J-Category_019,2015-10-31 00:00:00.000000,35900.0
6856,Product_1294-Whse_J-Category_019,2015-11-01 00:00:00.000000,35900.0
6857,Product_1294-Whse_J-Category_019,2015-11-02 00:00:00.000000,70100.0
6858,Product_1294-Whse_J-Category_019,2015-11-03 00:00:00.000000,51000.0
6859,Product_1294-Whse_J-Category_019,2015-11-04 00:00:00.000000,132200.0
6860,Product_1294-Whse_J-Category_019,2015-11-05 00:00:00.000000,93500.0
6861,Product_1294-Whse_J-Category_019,2015-11-06 00:00:00.000000,25500.0
6862,Product_1294-Whse_J-Category_019,2015-11-07 00:00:00.000000,80325.0
6863,Product_1294-Whse_J-Category_019,2015-11-08 00:00:00.000000,80325.0
6864,Product_1294-Whse_J-Category_019,2015-11-09 00:00:00.000000,105100.0
6865,Product_1294-Whse_J-Category_019,2015-11-10 00:00:00.000000,65600.0
6866,Product_1294-Whse_J-Category_019,2015-11-11 00:00:00.000000,58200.0
6867,Product_1294-Whse_J-Category_019,2015-11-12 00:00:00.000000,26300.0
6868,Product_1294-Whse_J-Category_019,2015-11-13 00:00:00.000000,90100.0
6869,Product_1294-Whse_J-Category_019,2015-11-14 00:00:00.000000,69060.0
6870,Product_1294-Whse_J-Category_019,2015-11-15 00:00:00.000000,69060.0
6871,Product_1294-Whse_J-Category_019,2015-11-16 00:00:00.000000,66100.0
6872,Product_1294-Whse_J-Category_019,2015-11-17 00:00:00.000000,15800.0
6873,Product_1294-Whse_J-Category_019,2015-11-18 00:00:00.000000,47200.0
6874,Product_1294-Whse_J-Category_019,2015-11-19 00:00:00.000000,32000.0
6875,Product_1294-Whse_J-Category_019,2015-11-20 00:00:00.000000,71000.0
6876,Product_1294-Whse_J-Category_019,2015-11-21 00:00:00.000000,46420.0
6877,Product_1294-Whse_J-Category_019,2015-11-22 00:00:00.000000,46420.0
6878,Product_1294-Whse_J-Category_019,2015-11-23 00:00:00.000000,41500.0
6879,Product_1294-Whse_J-Category_019,2015-11-24 00:00:00.000000,90400.0
6880,Product_1294-Whse_J-Category_019,2015-11-25 00:00:00.000000,96700.0
6881,Product_1294-Whse_J-Category_019,2015-11-26 00:00:00.000000,61200.0
6882,Product_1294-Whse_J-Category_019,2015-11-27 00:00:00.000000,60400.0
6883,Product_1294-Whse_J-Category_019,2015-11-28 00:00:00.000000,77175.0
6884,Product_1294-Whse_J-Category_019,2015-11-29 00:00:00.000000,77175.0
6885,Product_1294-Whse_J-Category_019,2015-11-30 00:00:00.000000,132200.0
6886,Product_1294-Whse_J-Category_019,2015-12-01 00:00:00.000000,32800.0
6887,Product_1294-Whse_J-Category_019,2015-12-02 00:00:00.000000,31000.0
6888,Product_1294-Whse_J-Category_019,2015-12-03 00:00:00.000000,63200.0
6889,Product_1294-Whse_J-Category_019,2015-12-04 00:00:00.000000,91000.0
6890,Product_1294-Whse_J-Category_019,2015-12-05 00:00:00.000000,70040.0
6891,Product_1294-Whse_J-Category_019,2015-12-06 00:00:00.000000,70040.0
6892,Product_1294-Whse_J-Category_019,2015-12-07 00:00:00.000000,23400.0
6893,Product_1294-Whse_J-Category_019,2015-12-08 00:00:00.000000,111400.0
6894,Product_1294-Whse_J-Category_019,2015-12-09 00:00:00.000000,132200.0
6895,Product_1294-Whse_J-Category_019,2015-12-10 00:00:00.000000,132200.0
6896,Product_1294-Whse_J-Category_019,2015-12-11 00:00:00.000000,23000.0
6897,Product_1294-Whse_J-Category_019,2015-12-12 00:00:00.000000,84440.0
6898,Product_1294-Whse_J-Category_019,2015-12-13 00:00:00.000000,84440.0
6899,Product_1294-Whse_J-Category_019,2015-12-14 00:00:00.000000,54300.0
6900,Product_1294-Whse_J-Category_019,2015-12-15 00:00:00.000000,57300.0
6901,Product_1294-Whse_J-Category_019,2015-12-16 00:00:00.000000,33800.0
6902,Product_1294-Whse_J-Category_019,2015-12-17 00:00:00.000000,10000.0
6903,Product_1294-Whse_J-Category_019,2015-12-18 00:00:00.000000,132200.0
6904,Product_1294-Whse_J-Category_019,2015-12-19 00:00:00.000000,57520.0
6905,Product_1294-Whse_J-Category_019,2015-12-20 00:00:00.000000,57520.0
6906,Product_1294-Whse_J-Category_019,2015-12-21 00:00:00.000000,78300.0
6907,Product_1294-Whse_J-Category_019,2015-12-22 00:00:00.000000,33000.0
6908,Product_1294-Whse_J-Category_019,2015-12-23 00:00:00.000000,63375.0
6909,Product_1294-Whse_J-Category_019,2015-12-24 00:00:00.000000,64300.0
6910,Product_1294-Whse_J-Category_019,2015-12-25 00:00:00.000000,132200.0
6911,Product_1294-Whse_J-Category_019,2015-12-26 00:00:00.000000,76950.0
6912,Product_1294-Whse_J-Category_019,2015-12-27 00:00:00.000000,76950.0
6913,Product_1294-Whse_J-Category_019,2015-12-28 00:00:00.000000,10800.0
6914,Product_1294-Whse_J-Category_019,2015-12-29 00:00:00.000000,69100.0
6915,Product_1294-Whse_J-Category_019,2015-12-30 00:00:00.000000,69100.0
6916,Product_1294-Whse_J-Category_019,2015-12-31 00:00:00.000000,71500.0
6917,Product_1294-Whse_J-Category_019,2016-01-01 00:00:00.000000,10800.0
6918,Product_1294-Whse_J-Category_019,2016-01-02 00:00:00.000000,10800.0
6919,Product_1294-Whse_J-Category_019,2016-01-03 00:00:00.000000,10800.0
6920,Product_1294-Whse_J-Category_019,2016-01-04 00:00:00.000000,10800.0
6921,Product_1294-Whse_J-Category_019,2016-01-05 00:00:00.000000,42100.0
6922,Product_1294-Whse_J-Category_019,2016-01-06 00:00:00.000000,65500.0
6923,Product_1294-Whse_J-Category_019,2016-01-07 00:00:00.000000,71000.0
6924,Product_1294-Whse_J-Category_019,2016-01-08 00:00:00.000000,50600.0
6925,Product_1294-Whse_J-Category_019,2016-01-09 00:00:00.000000,57300.0
6926,Product_1294-Whse_J-Category_019,2016-01-10 00:00:00.000000,57300.0
6927,Product_1294-Whse_J-Category_019,2016-01-11 00:00:00.000000,57300.0
6928,Product_1294-Whse_J-Category_019,2016-01-12 00:00:00.000000,81300.0
6929,Product_1294-Whse_J-Category_019,2016-01-13 00:00:00.000000,41800.0
6930,Product_1294-Whse_J-Category_019,2016-01-14 00:00:00.000000,92000.0
6931,Product_1294-Whse_J-Category_019,2016-01-15 00:00:00.000000,70800.0
6932,Product_1294-Whse_J-Category_019,2016-01-16 00:00:00.000000,71475.0
6933,Product_1294-Whse_J-Category_019,2016-01-17 00:00:00.000000,71475.0
6934,Product_1294-Whse_J-Category_019,2016-01-18 00:00:00.000000,68300.0
6935,Product_1294-Whse_J-Category_019,2016-01-19 00:00:00.000000,27700.0
6936,Product_1294-Whse_J-Category_019,2016-01-20 00:00:00.000000,100400.0
6937,Product_1294-Whse_J-Category_019,2016-01-21 00:00:00.000000,85000.0
6938,Product_1294-Whse_J-Category_019,2016-01-22 00:00:00.000000,43400.0
6939,Product_1294-Whse_J-Category_019,2016-01-23 00:00:00.000000,64960.0
6940,Product_1294-Whse_J-Category_019,2016-01-24 00:00:00.000000,64960.0
6941,Product_1294-Whse_J-Category_019,2016-01-25 00:00:00.000000,56000.0
6942,Product_1294-Whse_J-Category_019,2016-01-26 00:00:00.000000,42300.0
6943,Product_1294-Whse_J-Category_019,2016-01-27 00:00:00.000000,50900.0
6944,Product_1294-Whse_J-Category_019,2016-01-28 00:00:00.000000,25000.0
6945,Product_1294-Whse_J-Category_019,2016-01-29 00:00:00.000000,70200.0
6946,Product_1294-Whse_J-Category_019,2016-01-30 00:00:00.000000,48880.0
6947,Product_1294-Whse_J-Category_019,2016-01-31 00:00:00.000000,48880.0
6948,Product_1294-Whse_J-Category_019,2016-02-01 00:00:00.000000,111000.0
6949,Product_1294-Whse_J-Category_019,2016-02-02 00:00:00.000000,50700.0
6950,Product_1294-Whse_J-Category_019,2016-02-03 00:00:00.000000,51700.0
6951,Product_1294-Whse_J-Category_019,2016-02-04 00:00:00.000000,83500.0
6952,Product_1294-Whse_J-Category_019,2016-02-05 00:00:00.000000,50600.0
6953,Product_1294-Whse_J-Category_019,2016-02-06 00:00:00.000000,69500.0
6954,Product_1294-Whse_J-Category_019,2016-02-07 00:00:00.000000,69500.0
6955,Product_1294-Whse_J-Category_019,2016-02-08 00:00:00.000000,81200.0
6956,Product_1294-Whse_J-Category_019,2016-02-09 00:00:00.000000,8300.0
6957,Product_1294-Whse_J-Category_019,2016-02-10 00:00:00.000000,132200.0
6958,Product_1294-Whse_J-Category_019,2016-02-11 00:00:00.000000,68075.0
6959,Product_1294-Whse_J-Category_019,2016-02-12 00:00:00.000000,60200.0
6960,Product_1294-Whse_J-Category_019,2016-02-13 00:00:00.000000,70475.0
6961,Product_1294-Whse_J-Category_019,2016-02-14 00:00:00.000000,70475.0
6962,Product_1294-Whse_J-Category_019,2016-02-15 00:00:00.000000,49000.0
6963,Product_1294-Whse_J-Category_019,2016-02-16 00:00:00.000000,72000.0
6964,Product_1294-Whse_J-Category_019,2016-02-17 00:00:00.000000,11500.0
6965,Product_1294-Whse_J-Category_019,2016-02-18 00:00:00.000000,42900.0
6966,Product_1294-Whse_J-Category_019,2016-02-19 00:00:00.000000,64200.0
6967,Product_1294-Whse_J-Category_019,2016-02-20 00:00:00.000000,47920.0
6968,Product_1294-Whse_J-Category_019,2016-02-21 00:00:00.000000,47920.0
6969,Product_1294-Whse_J-Category_019,2016-02-22 00:00:00.000000,83100.0
6970,Product_1294-Whse_J-Category_019,2016-02-23 00:00:00.000000,13000.0
6971,Product_1294-Whse_J-Category_019,2016-02-24 00:00:00.000000,60700.0
6972,Product_1294-Whse_J-Category_019,2016-02-25 00:00:00.000000,39100.0
6973,Product_1294-Whse_J-Category_019,2016-02-26 00:00:00.000000,21000.0
6974,Product_1294-Whse_J-Category_019,2016-02-27 00:00:00.000000,43380.0
6975,Product_1294-Whse_J-Category_019,2016-02-28 00:00:00.000000,43380.0
6976,Product_1294-Whse_J-Category_019,2016-02-29 00:00:00.000000,93500.0
6977,Product_1294-Whse_J-Category_019,2016-03-01 00:00:00.000000,101200.0
6978,Product_1294-Whse_J-Category_019,2016-03-02 00:00:00.000000,75000.0
6979,Product_1294-Whse_J-Category_019,2016-03-03 00:00:00.000000,12300.0
6980,Product_1294-Whse_J-Category_019,2016-03-04 00:00:00.000000,101400.0
6981,Product_1294-Whse_J-Category_019,2016-03-05 00:00:00.000000,76680.0
6982,Product_1294-Whse_J-Category_019,2016-03-06 00:00:00.000000,76680.0
6983,Product_1294-Whse_J-Category_019,2016-03-07 00:00:00.000000,79000.0
6984,Product_1294-Whse_J-Category_019,2016-03-08 00:00:00.000000,86000.0
6985,Product_1294-Whse_J-Category_019,2016-03-09 00:00:00.000000,72000.0
6986,Product_1294-Whse_J-Category_019,2016-03-10 00:00:00.000000,43600.0
6987,Product_1294-Whse_J-Category_019,2016-03-11 00:00:00.000000,5600.0
6988,Product_1294-Whse_J-Category_019,2016-03-12 00:00:00.000000,57240.0
6989,Product_1294-Whse_J-Category_019,2016-03-13 00:00:00.000000,57240.0
6990,Product_1294-Whse_J-Category_019,2016-03-14 00:00:00.000000,14000.0
6991,Product_1294-Whse_J-Category_019,2016-03-15 00:00:00.000000,82900.0
6992,Product_1294-Whse_J-Category_019,2016-03-16 00:00:00.000000,110000.0
6993,Product_1294-Whse_J-Category_019,2016-03-17 00:00:00.000000,75100.0
6994,Product_1294-Whse_J-Category_019,2016-03-18 00:00:00.000000,70000.0
6995,Product_1294-Whse_J-Category_019,2016-03-19 00:00:00.000000,70400.0
6996,Product_1294-Whse_J-Category_019,2016-03-20 00:00:00.000000,70400.0
6997,Product_1294-Whse_J-Category_019,2016-03-21 00:00:00.000000,84500.0
6998,Product_1294-Whse_J-Category_019,2016-03-22 00:00:00.000000,72000.0
6999,Product_1294-Whse_J-Category_019,2016-03-23 00:00:00.000000,43500.0
7000,Product_1294-Whse_J-Category_019,2016-03-24 00:00:00.000000,61500.0
7001,Product_1294-Whse_J-Category_019,2016-03-25 00:00:00.000000,119700.0
7002,Product_1294-Whse_J-Category_019,2016-03-26 00:00:00.000000,74175.0
7003,Product_1294-Whse_J-Category_019,2016-03-27 00:00:00.000000,74175.0
7004,Product_1294-Whse_J-Category_019,2016-03-28 00:00:00.000000,45300.0
7005,Product_1294-Whse_J-Category_019,2016-03-29 00:00:00.000000,90000.0
7006,Product_1294-Whse_J-Category_019,2016-03-30 00:00:00.000000,76000.0
7007,Product_1294-Whse_J-Category_019,2016-03-31 00:00:00.000000,46000.0
7008,Product_1294-Whse_J-Category_019,2016-04-01 00:00:00.000000,103700.0
7009,Product_1294-Whse_J-Category_019,2016-04-02 00:00:00.000000,72200.0
7010,Product_1294-Whse_J-Category_019,2016-04-03 00:00:00.000000,72200.0
7011,Product_1294-Whse_J-Category_019,2016-04-04 00:00:00.000000,74000.0
7012,Product_1294-Whse_J-Category_019,2016-04-05 00:00:00.000000,44200.0
7013,Product_1294-Whse_J-Category_019,2016-04-06 00:00:00.000000,16200.0
7014,Product_1294-Whse_J-Category_019,2016-04-07 00:00:00.000000,132000.0
7015,Product_1294-Whse_J-Category_019,2016-04-08 00:00:00.000000,27300.0
7016,Product_1294-Whse_J-Category_019,2016-04-09 00:00:00.000000,58740.0
7017,Product_1294-Whse_J-Category_019,2016-04-10 00:00:00.000000,58740.0
7018,Product_1294-Whse_J-Category_019,2016-04-11 00:00:00.000000,17000.0
7019,Product_1294-Whse_J-Category_019,2016-04-12 00:00:00.000000,65000.0
7020,Product_1294-Whse_J-Category_019,2016-04-13 00:00:00.000000,66500.0
7021,Product_1294-Whse_J-Category_019,2016-04-14 00:00:00.000000,102100.0
7022,Product_1294-Whse_J-Category_019,2016-04-15 00:00:00.000000,34400.0
7023,Product_1294-Whse_J-Category_019,2016-04-16 00:00:00.000000,57000.0
7024,Product_1294-Whse_J-Category_019,2016-04-17 00:00:00.000000,57000.0
7025,Product_1294-Whse_J-Category_019,2016-04-18 00:00:00.000000,32800.0
7026,Product_1294-Whse_J-Category_019,2016-04-19 00:00:00.000000,74600.0
7027,Product_1294-Whse_J-Category_019,2016-04-20 00:00:00.000000,43200.0
7028,Product_1294-Whse_J-Category_019,2016-04-21 00:00:00.000000,72000.0
7029,Product_1294-Whse_J-Category_019,2016-04-22 00:00:00.000000,132200.0
7030,Product_1294-Whse_J-Category_019,2016-04-23 00:00:00.000000,70960.0
7031,Product_1294-Whse_J-Category_019,2016-04-24 00:00:00.000000,70960.0
7032,Product_1294-Whse_J-Category_019,2016-04-25 00:00:00.000000,77000.0
7033,Product_1294-Whse_J-Category_019,2016-04-26 00:00:00.000000,42000.0
7034,Product_1294-Whse_J-Category_019,2016-04-27 00:00:00.000000,35500.0
7035,Product_1294-Whse_J-Category_019,2016-04-28 00:00:00.000000,52400.0
7036,Product_1294-Whse_J-Category_019,2016-04-29 00:00:00.000000,51725.0
7037,Product_1294-Whse_J-Category_019,2016-04-30 00:00:00.000000,51725.0
7038,Product_1294-Whse_J-Category_019,2016-05-01 00:00:00.000000,51725.0
7039,Product_1294-Whse_J-Category_019,2016-05-02 00:00:00.000000,72400.0
7040,Product_1294-Whse_J-Category_019,2016-05-03 00:00:00.000000,53433.333333333336
7041,Product_1294-Whse_J-Category_019,2016-05-04 00:00:00.000000,62400.0
7042,Product_1294-Whse_J-Category_019,2016-05-05 00:00:00.000000,72400.0
7043,Product_1294-Whse_J-Category_019,2016-05-06 00:00:00.000000,21000.0
7044,Product_1294-Whse_J-Category_019,2016-05-07 00:00:00.000000,46700.0
7045,Product_1294-Whse_J-Category_019,2016-05-08 00:00:00.000000,46700.0
7046,Product_1294-Whse_J-Category_019,2016-05-09 00:00:00.000000,90000.0
7047,Product_1294-Whse_J-Category_019,2016-05-10 00:00:00.000000,50000.0
7048,Product_1294-Whse_J-Category_019,2016-05-11 00:00:00.000000,16000.0
7049,Product_1294-Whse_J-Category_019,2016-05-12 00:00:00.000000,11500.0
7050,Product_1294-Whse_J-Category_019,2016-05-13 00:00:00.000000,41600.0
7051,Product_1294-Whse_J-Category_019,2016-05-14 00:00:00.000000,41820.0
7052,Product_1294-Whse_J-Category_019,2016-05-15 00:00:00.000000,41820.0
7053,Product_1294-Whse_J-Category_019,2016-05-16 00:00:00.000000,52700.0
